"TIME","GEO","NA_ITEM","PPP_CAT","Value","Flag and Footnotes"
"2015","Turkey","Price level indices (EU28=100)","Clothing","61.8",""
"2015","Bosnia and Herzegovina","Price level indices (EU28=100)","Clothing","101.8",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","88.9",""
"2015","United States","Price level indices (EU28=100)","Clothing",":",""
"2015","Japan","Price level indices (EU28=100)","Clothing",":",""
"2016","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Clothing","103.3",""
"2016","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Clothing","100.0",""
"2016","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Clothing","100.0",""
"2016","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Clothing","100.1",""
"2016","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Clothing","100.6",""
"2016","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Clothing","103.2",""
"2016","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Clothing","103.2",""
"2016","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Clothing","103.2",""
"2016","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Clothing","103.2",""
"2016","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Clothing","103.2",""
"2016","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Clothing","103.2",""
"2016","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Clothing","103.2",""
"2016","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Clothing","103.3",""
"2016","Belgium","Price level indices (EU28=100)","Clothing","111.6",""
"2016","Bulgaria","Price level indices (EU28=100)","Clothing","80.4",""
"2016","Czechia","Price level indices (EU28=100)","Clothing","96.2",""
"2016","Denmark","Price level indices (EU28=100)","Clothing","131.5",""
"2016","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Clothing","103.2",""
"2016","Estonia","Price level indices (EU28=100)","Clothing","112.6",""
"2016","Ireland","Price level indices (EU28=100)","Clothing","111.9",""
"2016","Greece","Price level indices (EU28=100)","Clothing","100.4",""
"2016","Spain","Price level indices (EU28=100)","Clothing","90.7",""
"2016","France","Price level indices (EU28=100)","Clothing","104.3",""
"2016","Croatia","Price level indices (EU28=100)","Clothing","99.1",""
"2016","Italy","Price level indices (EU28=100)","Clothing","104.5",""
"2016","Cyprus","Price level indices (EU28=100)","Clothing","100.4",""
"2016","Latvia","Price level indices (EU28=100)","Clothing","104.8",""
"2016","Lithuania","Price level indices (EU28=100)","Clothing","104.3",""
"2016","Luxembourg","Price level indices (EU28=100)","Clothing","104.5",""
"2016","Hungary","Price level indices (EU28=100)","Clothing","82.3",""
"2016","Malta","Price level indices (EU28=100)","Clothing","101.5",""
"2016","Netherlands","Price level indices (EU28=100)","Clothing","111.5",""
"2016","Austria","Price level indices (EU28=100)","Clothing","102.5",""
"2016","Poland","Price level indices (EU28=100)","Clothing","89.8",""
"2016","Portugal","Price level indices (EU28=100)","Clothing","99.6",""
"2016","Romania","Price level indices (EU28=100)","Clothing","91.6",""
"2016","Slovenia","Price level indices (EU28=100)","Clothing","97.8",""
"2016","Slovakia","Price level indices (EU28=100)","Clothing","104.2",""
"2016","Finland","Price level indices (EU28=100)","Clothing","122.3",""
"2016","Sweden","Price level indices (EU28=100)","Clothing","136.0",""
"2016","United Kingdom","Price level indices (EU28=100)","Clothing","89.5",""
"2016","Iceland","Price level indices (EU28=100)","Clothing","163.0",""
"2016","Norway","Price level indices (EU28=100)","Clothing","128.9",""
"2016","Switzerland","Price level indices (EU28=100)","Clothing","142.7",""
"2016","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","92.8",""
"2016","Montenegro","Price level indices (EU28=100)","Clothing","99.8",""
"2016","North Macedonia","Price level indices (EU28=100)","Clothing","80.4",""
"2016","Albania","Price level indices (EU28=100)","Clothing","95.2",""
"2016","Serbia","Price level indices (EU28=100)","Clothing","93.1",""
"2016","Turkey","Price level indices (EU28=100)","Clothing","61.5",""
"2016","Bosnia and Herzegovina","Price level indices (EU28=100)","Clothing","95.3",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","93.9",""
"2016","United States","Price level indices (EU28=100)","Clothing",":",""
"2016","Japan","Price level indices (EU28=100)","Clothing",":",""
"2017","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Clothing","102.7",""
"2017","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Clothing","100.0",""
"2017","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Clothing","100.0",""
"2017","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Clothing","100.3",""
"2017","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Clothing","100.2",""
"2017","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Clothing","102.0",""
"2017","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Clothing","102.0",""
"2017","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Clothing","102.0",""
"2017","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Clothing","102.0",""
"2017","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Clothing","102.0",""
"2017","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Clothing","101.9",""
"2017","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Clothing","101.9",""
"2017","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Clothing","102.0",""
"2017","Belgium","Price level indices (EU28=100)","Clothing","105.5",""
"2017","Bulgaria","Price level indices (EU28=100)","Clothing","80.9",""
"2017","Czechia","Price level indices (EU28=100)","Clothing","102.8",""
"2017","Denmark","Price level indices (EU28=100)","Clothing","142.5",""
"2017","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Clothing","100.0",""
"2017","Estonia","Price level indices (EU28=100)","Clothing","111.0",""
"2017","Ireland","Price level indices (EU28=100)","Clothing","108.9",""
"2017","Greece","Price level indices (EU28=100)","Clothing","99.5",""
"2017","Spain","Price level indices (EU28=100)","Clothing","89.2",""
"2017","France","Price level indices (EU28=100)","Clothing","109.9",""
"2017","Croatia","Price level indices (EU28=100)","Clothing","97.0",""
"2017","Italy","Price level indices (EU28=100)","Clothing","101.7",""
"2017","Cyprus","Price level indices (EU28=100)","Clothing","101.9",""
"2017","Latvia","Price level indices (EU28=100)","Clothing","104.4",""
"2017","Lithuania","Price level indices (EU28=100)","Clothing","105.5",""
"2017","Luxembourg","Price level indices (EU28=100)","Clothing","109.2",""
"2017","Hungary","Price level indices (EU28=100)","Clothing","86.7",""
"2017","Malta","Price level indices (EU28=100)","Clothing","110.7",""
"2017","Netherlands","Price level indices (EU28=100)","Clothing","105.8",""
"2017","Austria","Price level indices (EU28=100)","Clothing","104.6",""
"2017","Poland","Price level indices (EU28=100)","Clothing","102.3",""
"2017","Portugal","Price level indices (EU28=100)","Clothing","107.6",""
"2017","Romania","Price level indices (EU28=100)","Clothing","82.8",""
"2017","Slovenia","Price level indices (EU28=100)","Clothing","103.2",""
"2017","Slovakia","Price level indices (EU28=100)","Clothing","102.6",""
"2017","Finland","Price level indices (EU28=100)","Clothing","120.6",""
"2017","Sweden","Price level indices (EU28=100)","Clothing","135.1",""
"2017","United Kingdom","Price level indices (EU28=100)","Clothing","90.5",""
"2017","Iceland","Price level indices (EU28=100)","Clothing","163.9",""
"2017","Norway","Price level indices (EU28=100)","Clothing","135.9",""
"2017","Switzerland","Price level indices (EU28=100)","Clothing","127.8",""
"2017","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","96.6",""
"2017","Montenegro","Price level indices (EU28=100)","Clothing","95.0",""
"2017","North Macedonia","Price level indices (EU28=100)","Clothing","78.9",""
"2017","Albania","Price level indices (EU28=100)","Clothing","90.0",""
"2017","Serbia","Price level indices (EU28=100)","Clothing","95.6",""
"2017","Turkey","Price level indices (EU28=100)","Clothing","59.2",""
"2017","Bosnia and Herzegovina","Price level indices (EU28=100)","Clothing","117.8",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","96.9",""
"2017","United States","Price level indices (EU28=100)","Clothing",":",""
"2017","Japan","Price level indices (EU28=100)","Clothing",":",""
"2018","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Clothing","102.6",""
"2018","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Clothing","100.0",""
"2018","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Clothing","100.0",""
"2018","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Clothing","100.3",""
"2018","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Clothing","100.4",""
"2018","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Belgium","Price level indices (EU28=100)","Clothing","106.2",""
"2018","Bulgaria","Price level indices (EU28=100)","Clothing","81.0",""
"2018","Czechia","Price level indices (EU28=100)","Clothing","103.3",""
"2018","Denmark","Price level indices (EU28=100)","Clothing","140.8",""
"2018","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Clothing","100.3",""
"2018","Estonia","Price level indices (EU28=100)","Clothing","112.0",""
"2018","Ireland","Price level indices (EU28=100)","Clothing","108.3",""
"2018","Greece","Price level indices (EU28=100)","Clothing","99.0",""
"2018","Spain","Price level indices (EU28=100)","Clothing","90.6",""
"2018","France","Price level indices (EU28=100)","Clothing","110.1",""
"2018","Croatia","Price level indices (EU28=100)","Clothing","96.8",""
"2018","Italy","Price level indices (EU28=100)","Clothing","102.4",""
"2018","Cyprus","Price level indices (EU28=100)","Clothing","99.6",""
"2018","Latvia","Price level indices (EU28=100)","Clothing","105.0",""
"2018","Lithuania","Price level indices (EU28=100)","Clothing","105.8",""
"2018","Luxembourg","Price level indices (EU28=100)","Clothing","110.2",""
"2018","Hungary","Price level indices (EU28=100)","Clothing","84.5",""
"2018","Malta","Price level indices (EU28=100)","Clothing","106.5",""
"2018","Netherlands","Price level indices (EU28=100)","Clothing","106.2",""
"2018","Austria","Price level indices (EU28=100)","Clothing","105.3",""
"2018","Poland","Price level indices (EU28=100)","Clothing","98.1",""
"2018","Portugal","Price level indices (EU28=100)","Clothing","104.8",""
"2018","Romania","Price level indices (EU28=100)","Clothing","83.5",""
"2018","Slovenia","Price level indices (EU28=100)","Clothing","102.3",""
"2018","Slovakia","Price level indices (EU28=100)","Clothing","104.2",""
"2018","Finland","Price level indices (EU28=100)","Clothing","119.5",""
"2018","Sweden","Price level indices (EU28=100)","Clothing","126.9",""
"2018","United Kingdom","Price level indices (EU28=100)","Clothing","90.7",""
"2018","Iceland","Price level indices (EU28=100)","Clothing","147.3",""
"2018","Norway","Price level indices (EU28=100)","Clothing","128.1",""
"2018","Switzerland","Price level indices (EU28=100)","Clothing","125.1",""
"2018","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","96.9",""
"2018","Montenegro","Price level indices (EU28=100)","Clothing","97.3",""
"2018","North Macedonia","Price level indices (EU28=100)","Clothing","79.2",""
"2018","Albania","Price level indices (EU28=100)","Clothing","96.2",""
"2018","Serbia","Price level indices (EU28=100)","Clothing","97.0",""
"2018","Turkey","Price level indices (EU28=100)","Clothing","49.5",""
"2018","Bosnia and Herzegovina","Price level indices (EU28=100)","Clothing","107.7",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing",":",""
"2018","United States","Price level indices (EU28=100)","Clothing",":",""
"2018","Japan","Price level indices (EU28=100)","Clothing",":",""
