"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2013","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Personal care","148 958.3",""
"2013","European Union - 28 countries (2013-2020)","Percentage of total","Personal care","2.4",""
"2013","European Union - 28 countries (2013-2020)","Current prices, million euro","Personal care","179 452.7",""
"2013","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Personal care","173 282.3",""
"2013","European Union - 15 countries (1995-2004)","Percentage of total","Personal care","2.3",""
"2013","European Union - 15 countries (1995-2004)","Current prices, million euro","Personal care","162 630.3",""
"2013","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Personal care","156 948.1",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Personal care","2.5",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Personal care","132 641.8",""
"2013","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Personal care","128 641.3",""
"2013","Euro area - 19 countries  (from 2015)","Percentage of total","Personal care","2.5",""
"2013","Euro area - 19 countries  (from 2015)","Current prices, million euro","Personal care","133 560.4",""
"2013","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Personal care","129 537.3",""
"2013","Euro area - 12 countries (2001-2006)","Percentage of total","Personal care","2.4",""
"2013","Euro area - 12 countries (2001-2006)","Current prices, million euro","Personal care","129 742.4",""
"2013","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Personal care","126 090.9",""
"2013","Belgium","Percentage of total","Personal care","2.0",""
"2013","Belgium","Current prices, million euro","Personal care","3 900.9",""
"2013","Belgium","Chain linked volumes (2010), million euro","Personal care","3 687.5",""
"2013","Bulgaria","Percentage of total","Personal care","1.4",""
"2013","Bulgaria","Current prices, million euro","Personal care","404.9",""
"2013","Bulgaria","Chain linked volumes (2010), million euro","Personal care","421.3",""
"2013","Czechia","Percentage of total","Personal care","2.7",""
"2013","Czechia","Current prices, million euro","Personal care","2 194.2",""
"2013","Czechia","Chain linked volumes (2010), million euro","Personal care","2 174.7",""
"2013","Denmark","Percentage of total","Personal care","2.0",""
"2013","Denmark","Current prices, million euro","Personal care","2 345.4",""
"2013","Denmark","Chain linked volumes (2010), million euro","Personal care","2 277.2",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage of total","Personal care","2.3",""
"2013","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Personal care","33 117.0",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Personal care","32 676.0",""
"2013","Estonia","Percentage of total","Personal care","2.4",""
"2013","Estonia","Current prices, million euro","Personal care","235.8",""
"2013","Estonia","Chain linked volumes (2010), million euro","Personal care","210.2",""
"2013","Ireland","Percentage of total","Personal care",":",""
"2013","Ireland","Current prices, million euro","Personal care","1 829.1",""
"2013","Ireland","Chain linked volumes (2010), million euro","Personal care",":",""
"2013","Greece","Percentage of total","Personal care","2.1","p"
"2013","Greece","Current prices, million euro","Personal care","2 817.5","p"
"2013","Greece","Chain linked volumes (2010), million euro","Personal care","2 772.0","p"
"2013","Spain","Percentage of total","Personal care","2.3",""
"2013","Spain","Current prices, million euro","Personal care","14 057.0",""
"2013","Spain","Chain linked volumes (2010), million euro","Personal care","13 598.4",""
"2013","France","Percentage of total","Personal care","2.6",""
"2013","France","Current prices, million euro","Personal care","29 254.0",""
"2013","France","Chain linked volumes (2010), million euro","Personal care","28 424.0",""
"2013","Croatia","Percentage of total","Personal care","3.0",""
"2013","Croatia","Current prices, million euro","Personal care","955.2",""
"2013","Croatia","Chain linked volumes (2010), million euro","Personal care","944.3",""
"2013","Italy","Percentage of total","Personal care","2.5",""
"2013","Italy","Current prices, million euro","Personal care","24 530.0",""
"2013","Italy","Chain linked volumes (2010), million euro","Personal care","23 487.5",""
"2013","Cyprus","Percentage of total","Personal care","2.8",""
"2013","Cyprus","Current prices, million euro","Personal care","373.2",""
"2013","Cyprus","Chain linked volumes (2010), million euro","Personal care","370.7",""
"2013","Latvia","Percentage of total","Personal care","2.6",""
"2013","Latvia","Current prices, million euro","Personal care","363.1",""
"2013","Latvia","Chain linked volumes (2010), million euro","Personal care","354.4",""
"2013","Lithuania","Percentage of total","Personal care","2.5",""
"2013","Lithuania","Current prices, million euro","Personal care","555.5",""
"2013","Lithuania","Chain linked volumes (2010), million euro","Personal care","542.6",""
"2013","Luxembourg","Percentage of total","Personal care","1.9",""
"2013","Luxembourg","Current prices, million euro","Personal care","330.4",""
"2013","Luxembourg","Chain linked volumes (2010), million euro","Personal care","312.2",""
"2013","Hungary","Percentage of total","Personal care","1.8",""
"2013","Hungary","Current prices, million euro","Personal care","953.1",""
"2013","Hungary","Chain linked volumes (2010), million euro","Personal care","936.3",""
"2013","Malta","Percentage of total","Personal care","3.7",""
"2013","Malta","Current prices, million euro","Personal care","184.7",""
"2013","Malta","Chain linked volumes (2010), million euro","Personal care","175.7",""
"2013","Netherlands","Percentage of total","Personal care","2.6",""
"2013","Netherlands","Current prices, million euro","Personal care","7 500.0",""
"2013","Netherlands","Chain linked volumes (2010), million euro","Personal care","7 108.2",""
"2013","Austria","Percentage of total","Personal care","2.6",""
"2013","Austria","Current prices, million euro","Personal care","4 615.3",""
"2013","Austria","Chain linked volumes (2010), million euro","Personal care","4 348.3",""
"2013","Poland","Percentage of total","Personal care","3.0",""
"2013","Poland","Current prices, million euro","Personal care","7 067.7",""
"2013","Poland","Chain linked volumes (2010), million euro","Personal care","7 007.3",""
"2013","Portugal","Percentage of total","Personal care","2.2",""
"2013","Portugal","Current prices, million euro","Personal care","2 497.5",""
"2013","Portugal","Chain linked volumes (2010), million euro","Personal care","2 526.9",""
"2013","Romania","Percentage of total","Personal care","1.6",""
"2013","Romania","Current prices, million euro","Personal care","1 429.4",""
"2013","Romania","Chain linked volumes (2010), million euro","Personal care","1 391.7",""
"2013","Slovenia","Percentage of total","Personal care","2.3",""
"2013","Slovenia","Current prices, million euro","Personal care","499.9",""
"2013","Slovenia","Chain linked volumes (2010), million euro","Personal care","477.6",""
"2013","Slovakia","Percentage of total","Personal care","3.9",""
"2013","Slovakia","Current prices, million euro","Personal care","1 604.4",""
"2013","Slovakia","Chain linked volumes (2010), million euro","Personal care","1 667.4",""
"2013","Finland","Percentage of total","Personal care","2.2",""
"2013","Finland","Current prices, million euro","Personal care","2 314.0",""
"2013","Finland","Chain linked volumes (2010), million euro","Personal care","2 082.0",""
"2013","Sweden","Percentage of total","Personal care","2.5",""
"2013","Sweden","Current prices, million euro","Personal care","4 891.9",""
"2013","Sweden","Chain linked volumes (2010), million euro","Personal care","4 247.9",""
"2013","United Kingdom","Percentage of total","Personal care","2.0",""
"2013","United Kingdom","Current prices, million euro","Personal care","25 650.6",""
"2013","United Kingdom","Chain linked volumes (2010), million euro","Personal care","24 276.0",""
"2013","Iceland","Percentage of total","Personal care","2.1",""
"2013","Iceland","Current prices, million euro","Personal care","128.9",""
"2013","Iceland","Chain linked volumes (2010), million euro","Personal care","120.3",""
"2013","Norway","Percentage of total","Personal care","2.5",""
"2013","Norway","Current prices, million euro","Personal care","3 639.4",""
"2013","Norway","Chain linked volumes (2010), million euro","Personal care","3 288.2",""
"2013","Switzerland","Percentage of total","Personal care",":",""
"2013","Switzerland","Current prices, million euro","Personal care",":",""
"2013","Switzerland","Chain linked volumes (2010), million euro","Personal care",":",""
"2013","Montenegro","Percentage of total","Personal care",":",""
"2013","Montenegro","Current prices, million euro","Personal care",":","c"
"2013","Montenegro","Chain linked volumes (2010), million euro","Personal care",":",""
"2013","North Macedonia","Percentage of total","Personal care","1.8","e"
"2013","North Macedonia","Current prices, million euro","Personal care","102.7","e"
"2013","North Macedonia","Chain linked volumes (2010), million euro","Personal care",":",""
"2013","Albania","Percentage of total","Personal care",":",""
"2013","Albania","Current prices, million euro","Personal care",":",""
"2013","Albania","Chain linked volumes (2010), million euro","Personal care",":",""
"2013","Serbia","Percentage of total","Personal care","2.2",""
"2013","Serbia","Current prices, million euro","Personal care","569.2",""
"2013","Serbia","Chain linked volumes (2010), million euro","Personal care","482.0","e"
"2013","Turkey","Percentage of total","Personal care",":","c"
"2013","Turkey","Current prices, million euro","Personal care",":","c"
"2013","Turkey","Chain linked volumes (2010), million euro","Personal care",":",""
"2013","Bosnia and Herzegovina","Percentage of total","Personal care",":",""
"2013","Bosnia and Herzegovina","Current prices, million euro","Personal care",":",""
"2013","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Personal care",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Personal care",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Personal care","52.7",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Personal care",":",""
"2014","European Union - 27 countries (from 2020)","Percentage of total","Personal care","2.5",""
"2014","European Union - 27 countries (from 2020)","Current prices, million euro","Personal care","158 239.9",""
"2014","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Personal care","153 368.2",""
"2014","European Union - 28 countries (2013-2020)","Percentage of total","Personal care","2.4",""
"2014","European Union - 28 countries (2013-2020)","Current prices, million euro","Personal care","187 341.0",""
"2014","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Personal care","179 738.2",""
"2014","European Union - 15 countries (1995-2004)","Percentage of total","Personal care","2.4",""
"2014","European Union - 15 countries (1995-2004)","Current prices, million euro","Personal care","169 913.1",""
"2014","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Personal care","162 570.3",""
"2014","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Personal care","2.5",""
"2014","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Personal care","137 049.1",""
"2014","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Personal care","132 573.0",""
"2014","Euro area - 19 countries  (from 2015)","Percentage of total","Personal care","2.5",""
"2014","Euro area - 19 countries  (from 2015)","Current prices, million euro","Personal care","137 650.0",""
"2014","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Personal care","133 153.1",""
"2014","Euro area - 12 countries (2001-2006)","Percentage of total","Personal care","2.5",""
"2014","Euro area - 12 countries (2001-2006)","Current prices, million euro","Personal care","133 647.0",""
"2014","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Personal care","129 577.8",""
"2014","Belgium","Percentage of total","Personal care","2.0",""
"2014","Belgium","Current prices, million euro","Personal care","4 092.4",""
"2014","Belgium","Chain linked volumes (2010), million euro","Personal care","3 805.6",""
"2014","Bulgaria","Percentage of total","Personal care","1.0",""
"2014","Bulgaria","Current prices, million euro","Personal care","300.1",""
"2014","Bulgaria","Chain linked volumes (2010), million euro","Personal care","437.2",""
"2014","Czechia","Percentage of total","Personal care","2.8",""
"2014","Czechia","Current prices, million euro","Personal care","2 136.8",""
"2014","Czechia","Chain linked volumes (2010), million euro","Personal care","2 263.2",""
"2014","Denmark","Percentage of total","Personal care","2.0",""
"2014","Denmark","Current prices, million euro","Personal care","2 414.7",""
"2014","Denmark","Chain linked volumes (2010), million euro","Personal care","2 331.2",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage of total","Personal care","2.4",""
"2014","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Personal care","35 236.0",""
"2014","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Personal care","34 439.6",""
"2014","Estonia","Percentage of total","Personal care","2.4",""
"2014","Estonia","Current prices, million euro","Personal care","253.7",""
"2014","Estonia","Chain linked volumes (2010), million euro","Personal care","221.9",""
"2014","Ireland","Percentage of total","Personal care",":",""
"2014","Ireland","Current prices, million euro","Personal care","1 862.6",""
"2014","Ireland","Chain linked volumes (2010), million euro","Personal care",":",""
"2014","Greece","Percentage of total","Personal care","2.2","p"
"2014","Greece","Current prices, million euro","Personal care","2 881.9","p"
"2014","Greece","Chain linked volumes (2010), million euro","Personal care","2 870.1","p"
"2014","Spain","Percentage of total","Personal care","2.3",""
"2014","Spain","Current prices, million euro","Personal care","14 440.0",""
"2014","Spain","Chain linked volumes (2010), million euro","Personal care","14 015.6",""
"2014","France","Percentage of total","Personal care","2.6",""
"2014","France","Current prices, million euro","Personal care","29 602.0",""
"2014","France","Chain linked volumes (2010), million euro","Personal care","28 910.4",""
"2014","Croatia","Percentage of total","Personal care","3.0",""
"2014","Croatia","Current prices, million euro","Personal care","929.0",""
"2014","Croatia","Chain linked volumes (2010), million euro","Personal care","927.9",""
"2014","Italy","Percentage of total","Personal care","2.5",""
"2014","Italy","Current prices, million euro","Personal care","24 824.3",""
"2014","Italy","Chain linked volumes (2010), million euro","Personal care","23 635.2",""
"2014","Cyprus","Percentage of total","Personal care","3.0",""
"2014","Cyprus","Current prices, million euro","Personal care","396.7",""
"2014","Cyprus","Chain linked volumes (2010), million euro","Personal care","399.0",""
"2014","Latvia","Percentage of total","Personal care","2.6",""
"2014","Latvia","Current prices, million euro","Personal care","371.9",""
"2014","Latvia","Chain linked volumes (2010), million euro","Personal care","359.6",""
"2014","Lithuania","Percentage of total","Personal care","2.7",""
"2014","Lithuania","Current prices, million euro","Personal care","600.9",""
"2014","Lithuania","Chain linked volumes (2010), million euro","Personal care","580.8",""
"2014","Luxembourg","Percentage of total","Personal care","2.2",""
"2014","Luxembourg","Current prices, million euro","Personal care","386.7",""
"2014","Luxembourg","Chain linked volumes (2010), million euro","Personal care","359.4",""
"2014","Hungary","Percentage of total","Personal care","1.8",""
"2014","Hungary","Current prices, million euro","Personal care","954.8",""
"2014","Hungary","Chain linked volumes (2010), million euro","Personal care","963.7",""
"2014","Malta","Percentage of total","Personal care","3.5",""
"2014","Malta","Current prices, million euro","Personal care","182.1",""
"2014","Malta","Chain linked volumes (2010), million euro","Personal care","170.8",""
"2014","Netherlands","Percentage of total","Personal care","2.6",""
"2014","Netherlands","Current prices, million euro","Personal care","7 641.0",""
"2014","Netherlands","Chain linked volumes (2010), million euro","Personal care","7 195.2",""
"2014","Austria","Percentage of total","Personal care","2.6",""
"2014","Austria","Current prices, million euro","Personal care","4 642.5",""
"2014","Austria","Chain linked volumes (2010), million euro","Personal care","4 350.5",""
"2014","Poland","Percentage of total","Personal care","3.1",""
"2014","Poland","Current prices, million euro","Personal care","7 638.1",""
"2014","Poland","Chain linked volumes (2010), million euro","Personal care","7 573.0",""
"2014","Portugal","Percentage of total","Personal care","2.2",""
"2014","Portugal","Current prices, million euro","Personal care","2 596.0",""
"2014","Portugal","Chain linked volumes (2010), million euro","Personal care","2 651.4",""
"2014","Romania","Percentage of total","Personal care","1.6",""
"2014","Romania","Current prices, million euro","Personal care","1 466.3",""
"2014","Romania","Chain linked volumes (2010), million euro","Personal care","1 407.2",""
"2014","Slovenia","Percentage of total","Personal care","2.5",""
"2014","Slovenia","Current prices, million euro","Personal care","551.2",""
"2014","Slovenia","Chain linked volumes (2010), million euro","Personal care","522.9",""
"2014","Slovakia","Percentage of total","Personal care","4.0",""
"2014","Slovakia","Current prices, million euro","Personal care","1 644.8",""
"2014","Slovakia","Chain linked volumes (2010), million euro","Personal care","1 679.5",""
"2014","Finland","Percentage of total","Personal care","2.2",""
"2014","Finland","Current prices, million euro","Personal care","2 343.0",""
"2014","Finland","Chain linked volumes (2010), million euro","Personal care","2 088.0",""
"2014","Sweden","Percentage of total","Personal care","2.4",""
"2014","Sweden","Current prices, million euro","Personal care","4 750.2",""
"2014","Sweden","Chain linked volumes (2010), million euro","Personal care","4 291.2",""
"2014","United Kingdom","Percentage of total","Personal care","2.0",""
"2014","United Kingdom","Current prices, million euro","Personal care","29 101.1",""
"2014","United Kingdom","Chain linked volumes (2010), million euro","Personal care","26 293.9",""
"2014","Iceland","Percentage of total","Personal care","2.0",""
"2014","Iceland","Current prices, million euro","Personal care","143.4",""
"2014","Iceland","Chain linked volumes (2010), million euro","Personal care","131.9",""
"2014","Norway","Percentage of total","Personal care","2.6",""
"2014","Norway","Current prices, million euro","Personal care","3 596.7",""
"2014","Norway","Chain linked volumes (2010), million euro","Personal care","3 416.0",""
"2014","Switzerland","Percentage of total","Personal care",":",""
"2014","Switzerland","Current prices, million euro","Personal care",":",""
"2014","Switzerland","Chain linked volumes (2010), million euro","Personal care",":",""
"2014","Montenegro","Percentage of total","Personal care",":",""
"2014","Montenegro","Current prices, million euro","Personal care",":","c"
"2014","Montenegro","Chain linked volumes (2010), million euro","Personal care",":",""
"2014","North Macedonia","Percentage of total","Personal care",":",""
"2014","North Macedonia","Current prices, million euro","Personal care",":",""
"2014","North Macedonia","Chain linked volumes (2010), million euro","Personal care",":",""
"2014","Albania","Percentage of total","Personal care",":",""
"2014","Albania","Current prices, million euro","Personal care",":",""
"2014","Albania","Chain linked volumes (2010), million euro","Personal care",":",""
"2014","Serbia","Percentage of total","Personal care","2.3",""
"2014","Serbia","Current prices, million euro","Personal care","580.6",""
"2014","Serbia","Chain linked volumes (2010), million euro","Personal care","499.1","e"
"2014","Turkey","Percentage of total","Personal care",":","c"
"2014","Turkey","Current prices, million euro","Personal care",":","c"
"2014","Turkey","Chain linked volumes (2010), million euro","Personal care",":",""
"2014","Bosnia and Herzegovina","Percentage of total","Personal care",":",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Personal care",":",""
"2014","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Personal care",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Personal care",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Personal care","55.3",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Personal care",":",""
"2015","European Union - 27 countries (from 2020)","Percentage of total","Personal care","2.4",""
"2015","European Union - 27 countries (from 2020)","Current prices, million euro","Personal care","159 480.9",""
"2015","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Personal care","154 560.6",""
"2015","European Union - 28 countries (2013-2020)","Percentage of total","Personal care","2.4",""
"2015","European Union - 28 countries (2013-2020)","Current prices, million euro","Personal care","194 569.9",""
"2015","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Personal care","183 583.3",""
"2015","European Union - 15 countries (1995-2004)","Percentage of total","Personal care","2.4",""
"2015","European Union - 15 countries (1995-2004)","Current prices, million euro","Personal care","175 647.0",""
"2015","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Personal care","164 958.6",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Personal care","2.4",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Personal care","137 365.3",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Personal care","132 704.0",""
"2015","Euro area - 19 countries  (from 2015)","Percentage of total","Personal care","2.4",""
"2015","Euro area - 19 countries  (from 2015)","Current prices, million euro","Personal care","137 365.3",""
"2015","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Personal care","132 704.0",""
"2015","Euro area - 12 countries (2001-2006)","Percentage of total","Personal care","2.4",""
"2015","Euro area - 12 countries (2001-2006)","Current prices, million euro","Personal care","133 140.3",""
"2015","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Personal care","128 967.0",""
"2015","Belgium","Percentage of total","Personal care","2.1",""
"2015","Belgium","Current prices, million euro","Personal care","4 234.5",""
"2015","Belgium","Chain linked volumes (2010), million euro","Personal care","3 906.7",""
"2015","Bulgaria","Percentage of total","Personal care","1.2",""
"2015","Bulgaria","Current prices, million euro","Personal care","349.5",""
"2015","Bulgaria","Chain linked volumes (2010), million euro","Personal care","630.7",""
"2015","Czechia","Percentage of total","Personal care","2.8",""
"2015","Czechia","Current prices, million euro","Personal care","2 273.5",""
"2015","Czechia","Chain linked volumes (2010), million euro","Personal care","2 363.9",""
"2015","Denmark","Percentage of total","Personal care","2.0",""
"2015","Denmark","Current prices, million euro","Personal care","2 481.5",""
"2015","Denmark","Chain linked volumes (2010), million euro","Personal care","2 397.2",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total","Personal care","2.2",""
"2015","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Personal care","32 946.0",""
"2015","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Personal care","31 891.5",""
"2015","Estonia","Percentage of total","Personal care","2.6",""
"2015","Estonia","Current prices, million euro","Personal care","285.1",""
"2015","Estonia","Chain linked volumes (2010), million euro","Personal care","246.4",""
"2015","Ireland","Percentage of total","Personal care",":",""
"2015","Ireland","Current prices, million euro","Personal care","2 090.7",""
"2015","Ireland","Chain linked volumes (2010), million euro","Personal care",":",""
"2015","Greece","Percentage of total","Personal care","2.2","p"
"2015","Greece","Current prices, million euro","Personal care","2 827.5","p"
"2015","Greece","Chain linked volumes (2010), million euro","Personal care","2 855.9","p"
"2015","Spain","Percentage of total","Personal care","2.2",""
"2015","Spain","Current prices, million euro","Personal care","14 495.0",""
"2015","Spain","Chain linked volumes (2010), million euro","Personal care","14 096.3",""
"2015","France","Percentage of total","Personal care","2.6",""
"2015","France","Current prices, million euro","Personal care","30 151.0",""
"2015","France","Chain linked volumes (2010), million euro","Personal care","29 522.8",""
"2015","Croatia","Percentage of total","Personal care","3.0",""
"2015","Croatia","Current prices, million euro","Personal care","946.6",""
"2015","Croatia","Chain linked volumes (2010), million euro","Personal care","938.2",""
"2015","Italy","Percentage of total","Personal care","2.5",""
"2015","Italy","Current prices, million euro","Personal care","25 311.2",""
"2015","Italy","Chain linked volumes (2010), million euro","Personal care","24 041.7",""
"2015","Cyprus","Percentage of total","Personal care","3.2",""
"2015","Cyprus","Current prices, million euro","Personal care","423.3",""
"2015","Cyprus","Chain linked volumes (2010), million euro","Personal care","428.7",""
"2015","Latvia","Percentage of total","Personal care","2.5",""
"2015","Latvia","Current prices, million euro","Personal care","369.2",""
"2015","Latvia","Chain linked volumes (2010), million euro","Personal care","353.7",""
"2015","Lithuania","Percentage of total","Personal care","2.9",""
"2015","Lithuania","Current prices, million euro","Personal care","680.7",""
"2015","Lithuania","Chain linked volumes (2010), million euro","Personal care","643.2",""
"2015","Luxembourg","Percentage of total","Personal care","2.5",""
"2015","Luxembourg","Current prices, million euro","Personal care","432.0",""
"2015","Luxembourg","Chain linked volumes (2010), million euro","Personal care","394.7",""
"2015","Hungary","Percentage of total","Personal care","1.8",""
"2015","Hungary","Current prices, million euro","Personal care","1 029.1",""
"2015","Hungary","Chain linked volumes (2010), million euro","Personal care","1 034.1",""
"2015","Malta","Percentage of total","Personal care","3.4",""
"2015","Malta","Current prices, million euro","Personal care","184.4",""
"2015","Malta","Chain linked volumes (2010), million euro","Personal care","170.9",""
"2015","Netherlands","Percentage of total","Personal care","2.6",""
"2015","Netherlands","Current prices, million euro","Personal care","7 789.0",""
"2015","Netherlands","Chain linked volumes (2010), million euro","Personal care","7 285.0",""
"2015","Austria","Percentage of total","Personal care","2.6",""
"2015","Austria","Current prices, million euro","Personal care","4 764.0",""
"2015","Austria","Chain linked volumes (2010), million euro","Personal care","4 464.4",""
"2015","Poland","Percentage of total","Personal care","3.4",""
"2015","Poland","Current prices, million euro","Personal care","8 424.8",""
"2015","Poland","Chain linked volumes (2010), million euro","Personal care","8 423.7",""
"2015","Portugal","Percentage of total","Personal care","2.1",""
"2015","Portugal","Current prices, million euro","Personal care","2 629.2",""
"2015","Portugal","Chain linked volumes (2010), million euro","Personal care","2 677.1",""
"2015","Romania","Percentage of total","Personal care","1.7",""
"2015","Romania","Current prices, million euro","Personal care","1 674.4",""
"2015","Romania","Chain linked volumes (2010), million euro","Personal care","1 561.2",""
"2015","Slovenia","Percentage of total","Personal care","2.6",""
"2015","Slovenia","Current prices, million euro","Personal care","566.5",""
"2015","Slovenia","Chain linked volumes (2010), million euro","Personal care","537.8",""
"2015","Slovakia","Percentage of total","Personal care","4.0",""
"2015","Slovakia","Current prices, million euro","Personal care","1 714.1",""
"2015","Slovakia","Chain linked volumes (2010), million euro","Personal care","1 714.1",""
"2015","Finland","Percentage of total","Personal care","2.2",""
"2015","Finland","Current prices, million euro","Personal care","2 380.0",""
"2015","Finland","Chain linked volumes (2010), million euro","Personal care","2 100.0",""
"2015","Sweden","Percentage of total","Personal care","2.5",""
"2015","Sweden","Current prices, million euro","Personal care","4 936.1",""
"2015","Sweden","Chain linked volumes (2010), million euro","Personal care","4 544.4",""
"2015","United Kingdom","Percentage of total","Personal care","2.2",""
"2015","United Kingdom","Current prices, million euro","Personal care","35 089.0",""
"2015","United Kingdom","Chain linked volumes (2010), million euro","Personal care","28 803.5",""
"2015","Iceland","Percentage of total","Personal care","2.0",""
"2015","Iceland","Current prices, million euro","Personal care","163.2",""
"2015","Iceland","Chain linked volumes (2010), million euro","Personal care","139.4",""
"2015","Norway","Percentage of total","Personal care","2.6",""
"2015","Norway","Current prices, million euro","Personal care","3 548.4",""
"2015","Norway","Chain linked volumes (2010), million euro","Personal care","3 527.0",""
"2015","Switzerland","Percentage of total","Personal care",":",""
"2015","Switzerland","Current prices, million euro","Personal care",":",""
"2015","Switzerland","Chain linked volumes (2010), million euro","Personal care",":",""
"2015","Montenegro","Percentage of total","Personal care",":",""
"2015","Montenegro","Current prices, million euro","Personal care",":","c"
"2015","Montenegro","Chain linked volumes (2010), million euro","Personal care",":",""
"2015","North Macedonia","Percentage of total","Personal care",":",""
"2015","North Macedonia","Current prices, million euro","Personal care",":",""
"2015","North Macedonia","Chain linked volumes (2010), million euro","Personal care",":",""
"2015","Albania","Percentage of total","Personal care",":",""
"2015","Albania","Current prices, million euro","Personal care",":",""
"2015","Albania","Chain linked volumes (2010), million euro","Personal care",":",""
"2015","Serbia","Percentage of total","Personal care","2.3",""
"2015","Serbia","Current prices, million euro","Personal care","582.5",""
"2015","Serbia","Chain linked volumes (2010), million euro","Personal care","489.2","e"
"2015","Turkey","Percentage of total","Personal care",":","c"
"2015","Turkey","Current prices, million euro","Personal care",":","c"
"2015","Turkey","Chain linked volumes (2010), million euro","Personal care",":",""
"2015","Bosnia and Herzegovina","Percentage of total","Personal care",":",""
"2015","Bosnia and Herzegovina","Current prices, million euro","Personal care",":",""
"2015","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Personal care",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Personal care",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Personal care","60.6",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Personal care",":",""
"2016","European Union - 27 countries (from 2020)","Percentage of total","Personal care","2.5",""
"2016","European Union - 27 countries (from 2020)","Current prices, million euro","Personal care","166 894.1",""
"2016","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Personal care","162 173.7",""
"2016","European Union - 28 countries (2013-2020)","Percentage of total","Personal care","2.4",""
"2016","European Union - 28 countries (2013-2020)","Current prices, million euro","Personal care","198 067.5",""
