"TIME","GEO","NA_ITEM","PPP_CAT","Value","Flag and Footnotes"
"2015","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Actual individual consumption","100.5",""
"2015","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Actual individual consumption","101.0",""
"2015","Belgium","Price level indices (EU28=100)","Actual individual consumption","106.3",""
"2015","Bulgaria","Price level indices (EU28=100)","Actual individual consumption","42.1",""
"2015","Czechia","Price level indices (EU28=100)","Actual individual consumption","58.3",""
"2015","Denmark","Price level indices (EU28=100)","Actual individual consumption","134.9",""
"2015","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Actual individual consumption","100.4",""
"2015","Estonia","Price level indices (EU28=100)","Actual individual consumption","68.9",""
"2015","Ireland","Price level indices (EU28=100)","Actual individual consumption","122.2",""
"2015","Greece","Price level indices (EU28=100)","Actual individual consumption","81.0",""
"2015","Spain","Price level indices (EU28=100)","Actual individual consumption","90.0",""
"2015","France","Price level indices (EU28=100)","Actual individual consumption","103.9",""
"2015","Croatia","Price level indices (EU28=100)","Actual individual consumption","60.6",""
"2015","Italy","Price level indices (EU28=100)","Actual individual consumption","100.3",""
"2015","Cyprus","Price level indices (EU28=100)","Actual individual consumption","88.5",""
"2015","Latvia","Price level indices (EU28=100)","Actual individual consumption","64.2",""
"2015","Lithuania","Price level indices (EU28=100)","Actual individual consumption","55.9",""
"2015","Luxembourg","Price level indices (EU28=100)","Actual individual consumption","132.1",""
"2015","Hungary","Price level indices (EU28=100)","Actual individual consumption","53.3",""
"2015","Malta","Price level indices (EU28=100)","Actual individual consumption","79.8",""
"2015","Netherlands","Price level indices (EU28=100)","Actual individual consumption","109.5",""
"2015","Austria","Price level indices (EU28=100)","Actual individual consumption","107.2",""
"2015","Poland","Price level indices (EU28=100)","Actual individual consumption","51.1",""
"2015","Portugal","Price level indices (EU28=100)","Actual individual consumption","78.7",""
"2015","Romania","Price level indices (EU28=100)","Actual individual consumption","47.2",""
"2015","Slovenia","Price level indices (EU28=100)","Actual individual consumption","79.8",""
"2015","Slovakia","Price level indices (EU28=100)","Actual individual consumption","62.3",""
"2015","Finland","Price level indices (EU28=100)","Actual individual consumption","119.6",""
"2015","Sweden","Price level indices (EU28=100)","Actual individual consumption","128.8",""
"2015","United Kingdom","Price level indices (EU28=100)","Actual individual consumption","134.7",""
"2015","Iceland","Price level indices (EU28=100)","Actual individual consumption","132.4",""
"2015","Norway","Price level indices (EU28=100)","Actual individual consumption","152.1",""
"2015","Switzerland","Price level indices (EU28=100)","Actual individual consumption","166.9",""
"2015","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Actual individual consumption","43.4",""
"2015","Montenegro","Price level indices (EU28=100)","Actual individual consumption","48.0",""
"2015","North Macedonia","Price level indices (EU28=100)","Actual individual consumption","40.9",""
"2015","Albania","Price level indices (EU28=100)","Actual individual consumption","39.8",""
"2015","Serbia","Price level indices (EU28=100)","Actual individual consumption","43.1",""
"2015","Turkey","Price level indices (EU28=100)","Actual individual consumption","50.5",""
"2015","Bosnia and Herzegovina","Price level indices (EU28=100)","Actual individual consumption","47.0",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Actual individual consumption",":",""
"2015","United States","Price level indices (EU28=100)","Actual individual consumption","115.9",""
"2015","Japan","Price level indices (EU28=100)","Actual individual consumption","96.4",""
"2016","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Actual individual consumption","95.8",""
"2016","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Actual individual consumption","100.0",""
"2016","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Actual individual consumption","100.2",""
"2016","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Actual individual consumption","102.0",""
"2016","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Actual individual consumption","107.6",""
"2016","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Actual individual consumption","101.4",""
"2016","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Actual individual consumption","101.7",""
"2016","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Actual individual consumption","101.9",""
"2016","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Actual individual consumption","102.0",""
"2016","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Actual individual consumption","102.3",""
"2016","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Actual individual consumption","102.4",""
"2016","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Actual individual consumption","102.5",""
"2016","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Actual individual consumption","103.0",""
"2016","Belgium","Price level indices (EU28=100)","Actual individual consumption","110.6",""
"2016","Bulgaria","Price level indices (EU28=100)","Actual individual consumption","43.2",""
"2016","Czechia","Price level indices (EU28=100)","Actual individual consumption","60.5",""
"2016","Denmark","Price level indices (EU28=100)","Actual individual consumption","140.0",""
"2016","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Actual individual consumption","102.1",""
"2016","Estonia","Price level indices (EU28=100)","Actual individual consumption","71.5",""
"2016","Ireland","Price level indices (EU28=100)","Actual individual consumption","126.2",""
"2016","Greece","Price level indices (EU28=100)","Actual individual consumption","82.0",""
"2016","Spain","Price level indices (EU28=100)","Actual individual consumption","92.2",""
"2016","France","Price level indices (EU28=100)","Actual individual consumption","105.7",""
"2016","Croatia","Price level indices (EU28=100)","Actual individual consumption","61.7",""
"2016","Italy","Price level indices (EU28=100)","Actual individual consumption","100.9",""
"2016","Cyprus","Price level indices (EU28=100)","Actual individual consumption","87.9",""
"2016","Latvia","Price level indices (EU28=100)","Actual individual consumption","66.6",""
"2016","Lithuania","Price level indices (EU28=100)","Actual individual consumption","58.1",""
"2016","Luxembourg","Price level indices (EU28=100)","Actual individual consumption","136.0",""
"2016","Hungary","Price level indices (EU28=100)","Actual individual consumption","56.0",""
"2016","Malta","Price level indices (EU28=100)","Actual individual consumption","81.4",""
"2016","Netherlands","Price level indices (EU28=100)","Actual individual consumption","113.8",""
"2016","Austria","Price level indices (EU28=100)","Actual individual consumption","110.4",""
"2016","Poland","Price level indices (EU28=100)","Actual individual consumption","50.8",""
"2016","Portugal","Price level indices (EU28=100)","Actual individual consumption","81.6",""
"2016","Romania","Price level indices (EU28=100)","Actual individual consumption","46.7",""
"2016","Slovenia","Price level indices (EU28=100)","Actual individual consumption","82.1",""
"2016","Slovakia","Price level indices (EU28=100)","Actual individual consumption","69.3",""
"2016","Finland","Price level indices (EU28=100)","Actual individual consumption","122.5",""
"2016","Sweden","Price level indices (EU28=100)","Actual individual consumption","134.7",""
"2016","United Kingdom","Price level indices (EU28=100)","Actual individual consumption","124.3",""
"2016","Iceland","Price level indices (EU28=100)","Actual individual consumption","156.3",""
"2016","Norway","Price level indices (EU28=100)","Actual individual consumption","154.7",""
"2016","Switzerland","Price level indices (EU28=100)","Actual individual consumption","168.7",""
"2016","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Actual individual consumption","44.5",""
"2016","Montenegro","Price level indices (EU28=100)","Actual individual consumption","48.6",""
"2016","North Macedonia","Price level indices (EU28=100)","Actual individual consumption","41.6",""
"2016","Albania","Price level indices (EU28=100)","Actual individual consumption","42.9",""
"2016","Serbia","Price level indices (EU28=100)","Actual individual consumption","44.0",""
"2016","Turkey","Price level indices (EU28=100)","Actual individual consumption","50.9",""
"2016","Bosnia and Herzegovina","Price level indices (EU28=100)","Actual individual consumption","47.4",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Actual individual consumption",":",""
"2016","United States","Price level indices (EU28=100)","Actual individual consumption","123.1",""
"2016","Japan","Price level indices (EU28=100)","Actual individual consumption","120.6",""
"2017","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Actual individual consumption","96.9",""
"2017","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Actual individual consumption","100.0",""
"2017","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Actual individual consumption","100.2",""
"2017","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Actual individual consumption","102.1",""
"2017","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Actual individual consumption","107.4",""
"2017","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Actual individual consumption","102.5",""
"2017","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Actual individual consumption","102.8",""
"2017","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Actual individual consumption","103.0",""
"2017","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Actual individual consumption","103.0",""
"2017","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Actual individual consumption","103.4",""
"2017","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Actual individual consumption","103.4",""
"2017","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Actual individual consumption","103.5",""
"2017","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Actual individual consumption","104.0",""
"2017","Belgium","Price level indices (EU28=100)","Actual individual consumption","112.8",""
"2017","Bulgaria","Price level indices (EU28=100)","Actual individual consumption","45.3",""
"2017","Czechia","Price level indices (EU28=100)","Actual individual consumption","62.7",""
"2017","Denmark","Price level indices (EU28=100)","Actual individual consumption","139.3",""
"2017","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Actual individual consumption","103.0",""
"2017","Estonia","Price level indices (EU28=100)","Actual individual consumption","74.7",""
"2017","Ireland","Price level indices (EU28=100)","Actual individual consumption","129.2",""
"2017","Greece","Price level indices (EU28=100)","Actual individual consumption","82.6",""
"2017","Spain","Price level indices (EU28=100)","Actual individual consumption","93.0",""
"2017","France","Price level indices (EU28=100)","Actual individual consumption","107.3",""
"2017","Croatia","Price level indices (EU28=100)","Actual individual consumption","63.2",""
"2017","Italy","Price level indices (EU28=100)","Actual individual consumption","101.5",""
"2017","Cyprus","Price level indices (EU28=100)","Actual individual consumption","89.7",""
"2017","Latvia","Price level indices (EU28=100)","Actual individual consumption","68.4",""
"2017","Lithuania","Price level indices (EU28=100)","Actual individual consumption","59.9",""
"2017","Luxembourg","Price level indices (EU28=100)","Actual individual consumption","138.5",""
"2017","Hungary","Price level indices (EU28=100)","Actual individual consumption","59.5",""
"2017","Malta","Price level indices (EU28=100)","Actual individual consumption","82.7",""
"2017","Netherlands","Price level indices (EU28=100)","Actual individual consumption","114.1",""
"2017","Austria","Price level indices (EU28=100)","Actual individual consumption","112.7",""
"2017","Poland","Price level indices (EU28=100)","Actual individual consumption","53.9",""
"2017","Portugal","Price level indices (EU28=100)","Actual individual consumption","84.2",""
"2017","Romania","Price level indices (EU28=100)","Actual individual consumption","47.7",""
"2017","Slovenia","Price level indices (EU28=100)","Actual individual consumption","82.8",""
"2017","Slovakia","Price level indices (EU28=100)","Actual individual consumption","71.2",""
"2017","Finland","Price level indices (EU28=100)","Actual individual consumption","123.1",""
"2017","Sweden","Price level indices (EU28=100)","Actual individual consumption","134.2",""
"2017","United Kingdom","Price level indices (EU28=100)","Actual individual consumption","118.1",""
"2017","Iceland","Price level indices (EU28=100)","Actual individual consumption","175.4",""
"2017","Norway","Price level indices (EU28=100)","Actual individual consumption","157.6",""
"2017","Switzerland","Price level indices (EU28=100)","Actual individual consumption","167.0",""
"2017","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Actual individual consumption","46.3",""
"2017","Montenegro","Price level indices (EU28=100)","Actual individual consumption","50.3",""
"2017","North Macedonia","Price level indices (EU28=100)","Actual individual consumption","43.0",""
"2017","Albania","Price level indices (EU28=100)","Actual individual consumption","43.6",""
"2017","Serbia","Price level indices (EU28=100)","Actual individual consumption","46.6",""
"2017","Turkey","Price level indices (EU28=100)","Actual individual consumption","46.2",""
"2017","Bosnia and Herzegovina","Price level indices (EU28=100)","Actual individual consumption","48.9",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Actual individual consumption",":",""
"2017","United States","Price level indices (EU28=100)","Actual individual consumption","123.1",""
"2017","Japan","Price level indices (EU28=100)","Actual individual consumption","116.2",""
"2018","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Actual individual consumption","96.9",""
"2018","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Actual individual consumption","100.0",""
"2018","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Actual individual consumption","100.2",""
"2018","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Actual individual consumption","102.1",""
"2018","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Actual individual consumption","107.4",""
"2018","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Actual individual consumption","102.7",""
"2018","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Actual individual consumption","103.0",""
"2018","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Actual individual consumption","103.1",""
"2018","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Actual individual consumption","103.2",""
"2018","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Actual individual consumption","103.5",""
"2018","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Actual individual consumption","103.6",""
"2018","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Actual individual consumption","103.7",""
"2018","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Actual individual consumption","104.2",""
"2018","Belgium","Price level indices (EU28=100)","Actual individual consumption","113.1",""
"2018","Bulgaria","Price level indices (EU28=100)","Actual individual consumption","46.2",""
"2018","Czechia","Price level indices (EU28=100)","Actual individual consumption","65.5",""
"2018","Denmark","Price level indices (EU28=100)","Actual individual consumption","138.1",""
"2018","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Actual individual consumption","103.4",""
"2018","Estonia","Price level indices (EU28=100)","Actual individual consumption","77.1",""
"2018","Ireland","Price level indices (EU28=100)","Actual individual consumption","130.6",""
"2018","Greece","Price level indices (EU28=100)","Actual individual consumption","81.5",""
"2018","Spain","Price level indices (EU28=100)","Actual individual consumption","93.7",""
"2018","France","Price level indices (EU28=100)","Actual individual consumption","107.1",""
"2018","Croatia","Price level indices (EU28=100)","Actual individual consumption","63.9",""
"2018","Italy","Price level indices (EU28=100)","Actual individual consumption","101.1",""
"2018","Cyprus","Price level indices (EU28=100)","Actual individual consumption","89.2",""
"2018","Latvia","Price level indices (EU28=100)","Actual individual consumption","70.1",""
"2018","Lithuania","Price level indices (EU28=100)","Actual individual consumption","61.9",""
"2018","Luxembourg","Price level indices (EU28=100)","Actual individual consumption","139.2",""
"2018","Hungary","Price level indices (EU28=100)","Actual individual consumption","59.3",""
"2018","Malta","Price level indices (EU28=100)","Actual individual consumption","83.1",""
"2018","Netherlands","Price level indices (EU28=100)","Actual individual consumption","114.6",""
"2018","Austria","Price level indices (EU28=100)","Actual individual consumption","113.0",""
"2018","Poland","Price level indices (EU28=100)","Actual individual consumption","54.6",""
"2018","Portugal","Price level indices (EU28=100)","Actual individual consumption","84.3",""
"2018","Romania","Price level indices (EU28=100)","Actual individual consumption","48.2",""
"2018","Slovenia","Price level indices (EU28=100)","Actual individual consumption","83.7",""
"2018","Slovakia","Price level indices (EU28=100)","Actual individual consumption","71.4",""
"2018","Finland","Price level indices (EU28=100)","Actual individual consumption","123.0",""
"2018","Sweden","Price level indices (EU28=100)","Actual individual consumption","129.1",""
"2018","United Kingdom","Price level indices (EU28=100)","Actual individual consumption","118.2",""
"2018","Iceland","Price level indices (EU28=100)","Actual individual consumption","166.2",""
"2018","Norway","Price level indices (EU28=100)","Actual individual consumption","154.1",""
"2018","Switzerland","Price level indices (EU28=100)","Actual individual consumption","159.1",""
"2018","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Actual individual consumption","47.5",""
"2018","Montenegro","Price level indices (EU28=100)","Actual individual consumption","50.7",""
"2018","North Macedonia","Price level indices (EU28=100)","Actual individual consumption","43.6",""
"2018","Albania","Price level indices (EU28=100)","Actual individual consumption","45.7",""
"2018","Serbia","Price level indices (EU28=100)","Actual individual consumption","48.2",""
"2018","Turkey","Price level indices (EU28=100)","Actual individual consumption","37.9",""
"2018","Bosnia and Herzegovina","Price level indices (EU28=100)","Actual individual consumption","48.9",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Actual individual consumption",":",""
"2018","United States","Price level indices (EU28=100)","Actual individual consumption","118",""
"2018","Japan","Price level indices (EU28=100)","Actual individual consumption","112.5",""
