"TIME","GEO","CROPS","STRUCPRO","Value","Flag and Footnotes"
"2017","Hungary","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","1 656.96",""
"2017","Malta","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","56.18",""
"2017","Netherlands","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","5 339.04",""
"2017","Austria","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","597.84",""
"2017","Poland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","5 733.91",""
"2017","Portugal","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 577.16",""
"2017","Romania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 471.26",""
"2017","Slovenia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","96.35",""
"2017","Slovakia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","96.18",""
"2017","Finland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","267.35",""
"2017","Sweden","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","341.60",""
"2017","United Kingdom","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 630.70",""
"2017","Iceland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","4.65",""
"2017","Norway","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2017","Switzerland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","401.45",""
"2017","Montenegro","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","41.21","p"
"2017","North Macedonia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","769.64",""
"2017","Albania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2017","Serbia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","1 086.62",""
"2017","Turkey","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","30 826.00",""
"2017","Bosnia and Herzegovina","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","291.51","e"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","147.80",""
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","62 252.79",""
"2018","European Union - 27 countries (from 2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","59 787.49",""
"2018","European Union - 28 countries (2013-2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","62 252.79",""
"2018","Belgium","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 040.57",""
"2018","Bulgaria","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","574.59",""
"2018","Czechia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","198.86",""
"2018","Denmark","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","278.84",""
"2018","Germany (until 1990 former territory of the FRG)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","3 449.76",""
"2018","Estonia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","39.44",""
"2018","Ireland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","138.43",""
"2018","Greece","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 668.73",""
"2018","Spain","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","14 533.96",""
"2018","France","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","5 653.68",""
"2018","Croatia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","184.90",""
"2018","Italy","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","12 160.26",""
"2018","Cyprus","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","83.99","p"
"2018","Latvia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","58.20",""
"2018","Lithuania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","196.37",""
"2018","Luxembourg","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2.70",""
"2018","Hungary","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","1 520.02",""
"2018","Malta","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","55.49",""
"2018","Netherlands","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","4 596.41",""
"2018","Austria","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","562.61",""
"2018","Poland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","5 284.71",""
"2018","Portugal","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 111.59",""
"2018","Romania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 614.96",""
"2018","Slovenia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","100.57",""
"2018","Slovakia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","105.59",""
"2018","Finland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","265.17",""
"2018","Sweden","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","307.09",""
"2018","United Kingdom","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 465.30",""
"2018","Iceland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","5.09",""
"2018","Norway","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2018","Switzerland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","402.33",""
"2018","Montenegro","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","42.33","p"
"2018","North Macedonia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","792.89",""
"2018","Albania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2018","Serbia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","829.82",""
"2018","Turkey","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","29 987.00",""
"2018","Bosnia and Herzegovina","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","298.67","e"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","155.30",""
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","European Union - 27 countries (from 2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","European Union - 28 countries (2013-2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Belgium","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 093.74","p"
"2019","Bulgaria","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Czechia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","226.34",""
"2019","Denmark","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","281.60",""
"2019","Germany (until 1990 former territory of the FRG)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","3 904.49",""
"2019","Estonia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","58.45",""
"2019","Ireland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","139.83","e"
"2019","Greece","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 660.05",""
"2019","Spain","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","15 325.16",""
"2019","France","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Croatia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Italy","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Cyprus","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","82.66","p"
"2019","Latvia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","76.84",""
"2019","Lithuania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","218.33",""
"2019","Luxembourg","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","3.55",""
"2019","Hungary","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","1 457.59",""
"2019","Malta","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","50.96",""
"2019","Netherlands","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","4 772.75",""
"2019","Austria","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","611.45",""
"2019","Poland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Portugal","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 326.21","p"
"2019","Romania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 345.83",""
"2019","Slovenia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","120.12",""
"2019","Slovakia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","125.70",""
"2019","Finland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Sweden","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","342.85",""
"2019","United Kingdom","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","2 433.10",""
"2019","Iceland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Norway","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Switzerland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Montenegro","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","North Macedonia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Albania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Serbia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","738.50",""
"2019","Turkey","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2019","Bosnia and Herzegovina","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","298.83","e"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","European Union - 27 countries (from 2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","European Union - 28 countries (2013-2020)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Belgium","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Bulgaria","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Czechia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Denmark","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Germany (until 1990 former territory of the FRG)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Estonia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Ireland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Greece","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Spain","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","France","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Croatia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Italy","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Cyprus","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Latvia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Lithuania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Luxembourg","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Hungary","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Malta","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)","0.00","n"
"2020","Netherlands","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Austria","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Poland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Portugal","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Romania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Slovenia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Slovakia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Finland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Sweden","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","United Kingdom","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Iceland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Norway","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Switzerland","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Montenegro","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","North Macedonia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Albania","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Serbia","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Turkey","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Bosnia and Herzegovina","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Fresh vegetables (including melons)","Harvested production in EU standard humidity (1000 t)",":",""
